O,P
2.0,
,
,0.0
,0.0
,
,
,
1.0,
,
,0.0
,0.0
,
,
,
,
,
,
,
,
,0.0
,
,
4.0,
,
,
,
,
,
,
,
,
,
,
,
4.0,0.0
,1.0
,
,1.0
7.0,0.0
1.0,
,
,
,
,
4.0,
,
,
,
,
,
,0.0
,
,
,0.0
1.0,
3.0,1.0
,
,
,
,
3.0,
,
,
,
,
,0.0
,
,
,
,
29.0,
,
,
,
,
,0.0
,
,
3.0,
,
1.0,
,0.0
,
,1.0
,
,
,
2.0,
3.0,0.0
,
,
,
,
,0.0
,0.0
,
4.0,
,
,
7.0,0.0
,
2.0,
,
4.0,
,0.0
,0.0
,1.0
4.0,0.0
,0.0
,
4.0,
,0.0
,
,0.0
,
,
,
2.0,0.0
2.0,
,
,
,
,
,
,0.0
,
,0.0
,
,
,
,
,
,
,
,
,
2.0,
,
4.0,
,
,
,
,
,
,
,
,
3.0,
,
,
,
,
,
4.0,0.0
,1.0
,0.0
,0.0
,
,
,0.0
,
7.0,
,
,
4.0,0.0
5.0,
,
,
,
,
4.0,
,
,
,
,
,
1.0,
,
,
,
2.0,
4.0,
,
,
,
,0.0
,
,0.0
5.0,
2.0,
1.0,
,
4.0,
2.0,
7.0,
,
,
,
,
,
,
,
,
3.0,0.0
,
,1.0
,
,
,
4.0,0.0
,
3.0,
2.0,0.0
4.0,
,0.0
,
2.0,
,
,
,
13.0,
,
,
1.0,
,
,0.0
4.0,
,
,
,
3.0,0.0
,
,
,0.0
2.0,
,
,
,
,
,
,
4.0,1.0
,
,
,0.0
,
,
2.0,1.0
3.0,
,1.0
,
,
,
,
,0.0
,
,
,
4.0,
,
,
,
,
,0.0
,
,
,
,
,
,
,
,
,
7.0,
,
,
,
3.0,
,0.0
,
,
,
,
,
3.0,
,
,
,
,
,
,
,
,0.0
,1.0
,
,
,0.0
4.0,
,
,
,0.0
,
,
,
2.0,
,
2.0,
,
,0.0
,
,
,
,0.0
,
,0.0
,
,
,
,
4.0,0.0
,
4.0,
3.0,
5.0,
,0.0
,0.0
,
,
,
,
,
,
3.0,0.0
,
,0.0
,
1.0,
4.0,
,
,
,
1.0,1.0
,
,
,
,
1.0,
,
,
,
,
1.0,
,
,0.0
,0.0
1.0,
,
,
,
9.0,
,
,
,
,
,
4.0,
2.0,
1.0,
,
,0.0
,0.0
,
,
,
,0.0
,
,
,
,
,
,
,
,
,
,
,
,
,1.0
,
,
,
,
,
,
,
,
,
4.0,
,
,
,
,
,
,1.0
,
,0.0
,0.0
,
,
,
,
,
,
2.0,
,
,
5.0,
3.0,
,
,
,
,
,
3.0,
1.0,
,
,
,
3.0,
,
,
,
,
4.0,
,
,
,1.0
,0.0
,
,
,1.0
,
,
,
,
,
1.0,
,
,
,
,
,
,0.0
,
,
,
4.0,
1.0,0.0
,
,
,
,0.0
1.0,
,
,
4.0,
4.0,
,0.0
1.0,
,
,0.0
,1.0
,
2.0,
,1.0
,
,
,
,
,
,
1.0,
,
,
4.0,
,
3.0,
,
4.0,
,
,
,
,
,
,
,
,1.0
,
103.0,
,1.0
3.0,
,
,
,0.0
2.0,
,
,
,
,0.0
,0.0
,
,
,
,
,
,0.0
,
,0.0
,
,
,
4.0,0.0
,
,
,
,
,
,
,
2.0,0.0
3.0,
,
5.0,
,
,
,
4.0,0.0
,
,
,0.0
32.0,
,
,
,
,
,
,
,0.0
,1.0
,
5.0,
,
,
,
,
,
,
,
,
,
,0.0
4.0,0.0
,0.0
3.0,
,
3.0,
3.0,
,0.0
,
,
,
,
,0.0
,0.0
,
,
,0.0
,
,
,0.0
,0.0
,
,
1.0,
3.0,
,
14.0,
,
,
3.0,0.0
2.0,
4.0,
,
,0.0
6.0,
3.0,
,
,
,
,
,
,
,
4.0,
,
5.0,
,
,
3.0,
1.0,0.0
,
3.0,
,
,
1.0,1.0
,
,
,
,0.0
3.0,
,
,
,0.0
,
,
,
,
,0.0
,
,
,0.0
,
,
,
3.0,
,1.0
,
,0.0
1.0,
,1.0
1.0,
,1.0
1.0,
8.0,
,
,0.0
,
3.0,
,1.0
,
,0.0
5.0,
,0.0
,
2.0,0.0
3.0,0.0
4.0,
2.0,
,
,
2.0,
2.0,0.0
,
1.0,0.0
,
,
,
,
,1.0
,0.0
3.0,0.0
,0.0
4.0,
,
2.0,
14.0,
3.0,
4.0,
,
1.0,
,
,
,
,
,
3.0,
2.0,
,
,
,
,
,
,0.0
,
3.0,
,1.0
,
,
,
25.0,
2.0,
,
,
,
,
,
,
,
3.0,
3.0,
,
,
3.0,1.0
,
,
,
,
,
,0.0
,
,1.0
,
3.0,
,
,
,
,1.0
,
,0.0
,
,
2.0,
,
,
,
,
,
,
,
,
,
,
,
3.0,
,
3.0,
4.0,
,
,
,
3.0,0.0
,
,
,
,
,
,
,0.0
,
,
,
3.0,
,
12.0,
,0.0
4.0,0.0
,0.0
,
,
,
,
,
,
,
1.0,
1.0,
,
,
,
,
,
,
,
,
,
,
,0.0
,0.0
3.0,
,
4.0,
2.0,0.0
2.0,
,
,
,
,
,
,
2.0,
,
3.0,1.0
,0.0
2.0,
,
,
,
4.0,
,
3.0,0.0
,
,
,
,
,0.0
3.0,
,
,
,
,
,
,
4.0,
3.0,
,
,
,0.0
,
,
,0.0
,
,0.0
5.0,
,
,
,
1.0,
,
1.0,
,
,
3645.0,
,
,
,
1.0,
,0.0
,0.0
2.0,
,
,
,1.0
,0.0
3.0,
,
,
,
,
,0.0
,0.0
,0.0
,
,
4.0,0.0
,
6.0,
,
,
3.0,0.0
,
,
,
4.0,
,
,
1.0,
,
,
,
,
,0.0
,
,
,
,1.0
,1.0
,
,
,
19.0,
,0.0
1.0,
,
,
,0.0
,
,
,
,
,
,
,
,1.0
,0.0
3.0,
3.0,0.0
1.0,
3.0,0.0
,1.0
4.0,
,0.0
,
,
,
,
2.0,
,
,
4.0,
,
,
3.0,
,
,
,
,
,
,
,
,0.0
,
,0.0
,
,
,0.0
,
,
,
,
,
1.0,
,
,
,
,0.0
,
,
2.0,
,0.0
,
,
,
1.0,
,
2.0,
,
,
4.0,
,0.0
,
,
,
,
,
3.0,
3.0,
,
,
4.0,
,
,
,
1.0,
,0.0
,0.0
3.0,
,0.0
3.0,
,
,
3.0,
,
,
4.0,
,0.0
11.0,
,1.0
,0.0
,0.0
,
,
,
,0.0
,
,
,0.0
1.0,
,
2.0,
,0.0
,
4.0,
4.0,0.0
,
,
,
,
3.0,
4.0,1.0
,
,
,
,
,
,0.0
,
,
,
,
4.0,0.0
,
,
,1.0
,0.0
4.0,
,
,
1.0,
,
,
,
5.0,
,
,
3.0,
,
,
,0.0
,
,
,
,
,
,0.0
,
,
2.0,
,
,1.0
,1.0
,1.0
,
,
,
5.0,
2.0,1.0
4.0,
,
,
,0.0
,
,0.0
,
,
,
,0.0
,
,
,
,1.0
,
,
,
,
,
,
,
,
4.0,
,
,
,
,
,
,1.0
,
,
,
,
2.0,0.0
,
,
1.0,0.0
,
,
,
,
,
3.0,
,
,
,
,
,
,1.0
2.0,
,
,
,0.0
,
,
,
1.0,
,
,
,
3.0,1.0
,1.0
,
,0.0
,
8.0,
,
2.0,
,
,
2.0,
,
,0.0
,
,
,
,
,
,
3.0,
2.0,
,
4.0,0.0
,
,
,
,0.0
,
,0.0
4.0,
,
1.0,1.0
,
,
,
,
,
,0.0
,
,
,
,
,
2.0,
,
8.0,0.0
1.0,
,
4.0,
4.0,0.0
,
,
,
,0.0
,
,
,
,1.0
,0.0
,0.0
,0.0
,
,
,
,0.0
,
,
,
,
,
3.0,
,
3.0,
,0.0
,
,
3.0,
,
,
,
4.0,
,
,
,1.0
,
6.0,
2.0,
,
,
1.0,
2.0,0.0
,
,
,
,0.0
,
,0.0
2.0,
,
,
4.0,
,0.0
,
,0.0
,
1.0,
,0.0
,
2.0,
,
,
,
,
,
,
,
,
,
,
,
,0.0
4.0,
3.0,
2.0,
,
,0.0
1.0,
,
,
,
2.0,
,1.0
,0.0
,0.0
,
,0.0
,
,
2.0,
4.0,
,
3.0,1.0
,
,
,
,
,
,0.0
,
,
4.0,
3.0,
4.0,
,
,
,
3.0,
,
,
,
,
2.0,
2.0,0.0
2.0,0.0
,
,
5.0,
4.0,0.0
,0.0
,0.0
,
,
2.0,
3.0,
,
,0.0
,
,
,0.0
4.0,
,
,
,
,
,0.0
,
,
,
,
2.0,
,
,
,
10.0,
2.0,
4.0,
,
,0.0
4.0,
3.0,0.0
,
,0.0
,
,0.0
,
4.0,
,
,
,
,
,1.0
,
1.0,0.0
,
,0.0
,
,
,
6.0,
,
4.0,0.0
,
,
,
,
,1.0
,1.0
,
7.0,
,
,
,
,
,0.0
,
,
,
,
,
,
4.0,0.0
3.0,
,0.0
4.0,
5.0,
,
,
,
4.0,
,
,
,0.0
11.0,
,0.0
,
,
,
,
,
,
9.0,
,
,
3.0,
,
,
,
1.0,
,
4.0,
4.0,
,
,
,
4.0,
,
,0.0
4.0,
,
,
,
,
,
,
,
,
3.0,
,
3.0,
,
,
4.0,0.0
,
,
,1.0
,0.0
,
1.0,
1.0,
,
,0.0
,0.0
,
,
,
,
,
,0.0
,1.0
,
,
,
,
,
,1.0
,
,
,
,
5.0,
,0.0
,
,
,0.0
,
3.0,
,
5.0,1.0
,
,
,
1.0,0.0
4.0,0.0
,
,
3.0,
,
,
,
,
,1.0
,
,0.0
3.0,
,
,1.0
,0.0
,
,
,
2.0,
,
,
,
,
,
,
,
,
,
,
3.0,
,
4.0,0.0
,0.0
,
,
,1.0
,
4.0,
,
,
,
,
,
5.0,
3.0,
,
,
,
,0.0
,
,1.0
,
,
,
,0.0
9.0,
,
,
4.0,
,
,
,
2.0,0.0
4.0,
,
,
3.0,1.0
7.0,0.0
,1.0
,0.0
,
,
,0.0
6.0,
3.0,
,
,0.0
,
,
,
2.0,
,0.0
1.0,
,
,
,
2.0,
,
,
,
,0.0
,1.0
,
,
,
,0.0
,0.0
,
,
,
1.0,
,1.0
,
,
,1.0
,0.0
,
,
,
3.0,1.0
,
,
,0.0
,
,
4.0,
,
,
3.0,
2.0,
,
,0.0
,
,
,0.0
2.0,
,
,
,0.0
,
,
,
,
,
,1.0
,0.0
,
,
,
,
,
4.0,0.0
,
,
,0.0
,
,
2.0,
,0.0
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,0.0
,
,0.0
,
,1.0
,
,0.0
,
,0.0
,
,
,
,
,
,
,0.0
4.0,
,
,
,
,
3.0,
,
,
,
,
,
5.0,
1.0,
,
,0.0
,
,
,
2.0,
,
1.0,
,
,
,
2.0,
2.0,0.0
,0.0
,
,
,
,
2.0,
,
,
2.0,
,
,
,
,
,0.0
3.0,
,0.0
4.0,0.0
,
,
1.0,
,0.0
1.0,
4.0,
,
1.0,
,
,
,
,
,0.0
,0.0
,
,
,
7.0,
2.0,0.0
,
,
,
,
,
,
3.0,
,
,0.0
,1.0
,
1.0,
,1.0
,1.0
,
,
18.0,
,
,
,0.0
,
,
,
,0.0
,
,
,
,
7.0,
,
,0.0
,
,
,
,0.0
,
,
,
,
2.0,0.0
,0.0
,
,
,1.0
4.0,1.0
,
22.0,
4.0,
6.0,
,
,
,
,
,
,0.0
,
,
8.0,
,
,0.0
,
,
,
,
,0.0
,
,0.0
3.0,
,
,
,0.0
,
,
,0.0
,
3.0,1.0
,
1.0,
,0.0
,0.0
,
,
,
1.0,
,
,
,
,0.0
,
,0.0
1.0,
,
,
2.0,0.0
3.0,
3.0,0.0
,
,
,
1.0,0.0
,0.0
,
,
,
,
,
,0.0
,1.0
,
,
,
,
,
2.0,
,
,
,
,
,0.0
,
,1.0
3.0,0.0
,
,
,
,
,
2.0,1.0
,0.0
,
,
,
,
,1.0
,
,
,
,
4.0,
,
,
,
,
,
,
1.0,
1.0,
2.0,
,
,0.0
,
,
,
,
,
,
,0.0
,
,
,
1.0,
4.0,0.0
,
,
,
,
,
,
,
,
,
,
,
,
,
2.0,
,
1.0,
,
,
6.0,1.0
,0.0
,
1.0,0.0
,
,
,1.0
,
,
4.0,
4.0,0.0
,
2.0,
,
,
,1.0
,0.0
2.0,
,
,
3.0,
1.0,1.0
,
,
,
,
,0.0
,
,
,
4.0,0.0
,
2.0,0.0
,
,
,
,
6.0,
,
,
,
,
3.0,
,
,1.0
,
,
,
,
,
,
,
,1.0
4.0,
,
,
,
,1.0
,
,0.0
,
,
,0.0
,
,
,
,0.0
,
,
,
,
,
,
3.0,
,
,
,
,
,
7.0,
,
,
,
,
3.0,
,
,1.0
,0.0
,
4.0,0.0
,
,
,
,
,0.0
,
,
,0.0
,
,
,
,
,
6.0,0.0
3.0,
,0.0
,
,
,
,
,
4.0,1.0
,
,
,0.0
,
,0.0
,
,
,
,1.0
2.0,
3.0,
,
,
,
4.0,
,
4.0,
,0.0
4.0,
,
,
4.0,
,1.0
,
,
,
4.0,
,
,
,
,
,
,0.0
,
1.0,
4.0,
,
4.0,
,
,
7.0,
,0.0
2.0,
1.0,
4.0,
3.0,
,
4.0,
,
,0.0
,
,
,
,
,
,
,
,
4.0,
,
,
,
,
,
,
,
,
1.0,0.0
,
,
,
,
,
,
3.0,1.0
,
,0.0
,
,
2.0,
,
,
,
,
2.0,
,
,0.0
,0.0
,
,
,0.0
3.0,
,
,
4.0,0.0
,
,0.0
,
3.0,
,
,
,
2.0,
,
,
,
4.0,
,
,
,
,
,
,
4.0,
,
1.0,
,
,
,0.0
1.0,
,
,
,0.0
,
,
,
,
,
,
,
,
,0.0
,
,0.0
,
,
,
,
,
,
,
,0.0
,
,
,
,
,0.0
6.0,
,
3.0,
,
,
,
,
,
5.0,
,
,
,
,
,
,0.0
,
,
1.0,
,
,
,
,
,
,
,
,
1.0,
,
,
,
,0.0
,
,
1.0,
,0.0
,
4.0,
,
,
,
,
,
,
,
1.0,
,
,
,
2.0,
,
3.0,
,
,
1.0,
,
,
,0.0
,0.0
,
,
,
,
3.0,
,
,
,
,
,0.0
,
,
4.0,
2.0,
,1.0
4.0,0.0
,
,1.0
,
,
,
,
,
,
,
,
,
4.0,
,1.0
4.0,
2.0,
,
2.0,
2.0,
,
,
4.0,
11.0,
,
,
5.0,1.0
,
,
,
,
,
,
,
2.0,
,
2.0,
,1.0
,0.0
,
,
,1.0
,0.0
,
2.0,0.0
,
6.0,
,
,
,
,
,
,
,
,
6.0,
,
,
1.0,
,0.0
,
,0.0
,
1.0,
,0.0
,
1.0,
,
,
,
,
,
,
,
,
,0.0
10.0,0.0
2.0,
,
,
,
,
,0.0
,
2.0,0.0
,
,
,
,
,
,0.0
,
,
,
,
1.0,0.0
3.0,
,
,
,
,1.0
,
,
,
3.0,0.0
,0.0
,
3.0,
,
4.0,
,0.0
3.0,
4.0,0.0
2.0,
,
,
2.0,
,
1.0,
,
,
,
,
,
,
,0.0
,0.0
,1.0
,
,
,
,
,0.0
5.0,
,
,
,1.0
,
,0.0
,1.0
,
4.0,0.0
4.0,
,
,0.0
,
,
,
,
,
,
1.0,
,
,
,
,
4.0,
,
,0.0
,0.0
,
,
6.0,
,
,
,0.0
,0.0
,
,
,
,
,
,
,
,
,
,
,0.0
,
,
,
,
,
,
,
,0.0
,
,
,
,
1.0,
,
,
,
,
,0.0
,
,
,
1.0,0.0
1.0,
,
,
,
,
2.0,
,
3.0,
,
,
,
1.0,
5.0,0.0
,
,
,0.0
,
,1.0
3.0,
,
1.0,
1.0,
,
,
,
,
,
,
4.0,
,
,
,
2.0,
,
,
5.0,
,0.0
,
,
,
,
6.0,
,
,
4.0,
1.0,
,
3.0,
,
,
,
2.0,
2.0,
,1.0
1.0,
,
,
,0.0
,
,
,
,
3.0,
,
,
,
,1.0
,
,
,
,
,0.0
,
,
,
,0.0
,
,
3.0,
,
,
1.0,
,
,
,
,
4.0,
,
,
,
,
,
,
,
,0.0
,
,
,
3.0,
1.0,
,
,
,
,0.0
4.0,1.0
,0.0
,
,
,
,
,0.0
,
,0.0
,
,
,
4.0,
,
,0.0
2.0,
,
,
4.0,
,
,
1.0,
,
,0.0
3.0,
,1.0
4.0,
,
,
,
,0.0
,
,
,0.0
,
,
,
,
2.0,
,
2.0,
,
4.0,
192.0,
,0.0
,0.0
4.0,
2.0,
,
,
,
,0.0
,0.0
2.0,
4.0,
,
,
,
1.0,
,1.0
5.0,
,
,
,
,1.0
,
,
,
,0.0
,0.0
,
,
2.0,
4.0,0.0
,
,
7.0,
4.0,
1.0,
,0.0
2.0,
,
,
,1.0
,
,
,
,
,0.0
,
,
,
2.0,
,
3.0,
,
,
4.0,
,0.0
,
5.0,
,
,
,
,
,
3.0,0.0
,
,
3.0,
,
,
2.0,
,
1.0,
2.0,
,0.0
4.0,
,
,0.0
,
,
,
,0.0
,
3.0,
,
,
,
,
,0.0
,
,
,1.0
,1.0
,
,
,0.0
,
,
,
,
,
,0.0
,
,
,
,
,
,
,
,
,
,
,
,
,
,
3.0,
4.0,
2.0,
,
,
,
,
,
1.0,1.0
,
,
,
,
,
4.0,
,
,
,
,
4.0,
,
,
,
,0.0
,
1.0,
,0.0
,
,
,
,
,
3.0,
,
4.0,1.0
5.0,
,0.0
,1.0
,
2.0,
,
,
,
,
,
,
,
5.0,
,
,
,
,
,
,
,
,
,
,
,
,0.0
,
,
,
,
,
,
,
,
2.0,
,
,
,
,
,
4.0,
,
,
,
4.0,
,
,
,
,
,
,
,
,
,
,0.0
,1.0
7.0,
,0.0
,1.0
,
11.0,0.0
,
,0.0
2.0,
3.0,
,
,0.0
1.0,0.0
,1.0
,0.0
,1.0
,
4.0,
,
,
,0.0
2.0,
,
1.0,
2.0,
,
,
,
,
,
,0.0
4.0,
,
,
,0.0
,0.0
,
,0.0
,0.0
,
,
1.0,
3.0,
,0.0
4.0,
1.0,1.0
,
,
,
1.0,0.0
4.0,
1.0,0.0
,1.0
,
3.0,
,
,1.0
,1.0
,
,
2.0,
,
,
4.0,
,
5.0,
,
2.0,
,
,0.0
,
,
3.0,
,
,
,
,0.0
,0.0
,
,1.0
,0.0
,0.0
,
,
,
,
,
,0.0
6.0,
,
2.0,
,
3.0,0.0
,
,
,
,
1.0,
,
,
,
,0.0
,
,
,
,
14.0,
,0.0
5.0,
3.0,
4.0,0.0
4.0,
,
,
,
,
,
,
,
,
,0.0
,
,
,
,
1.0,
,
,
4.0,
,
4.0,
,
,
,
,0.0
,
,
2.0,
,
,
,0.0
1.0,
,
,1.0
,
,
,
4.0,1.0
,
2.0,0.0
,0.0
2.0,0.0
,
,
,
,
2.0,0.0
,
1.0,
,
2.0,
,
,0.0
,
4.0,
3.0,0.0
,0.0
4.0,0.0
7.0,
,
,
,
,
,
,
,
3.0,
3.0,
,1.0
,0.0
,
,0.0
,
,
,
3.0,0.0
2.0,
7.0,
4.0,
4.0,
3.0,
,
1.0,
,
1.0,
,
4.0,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
4.0,
,
,
,0.0
,
,
,
,0.0
,
,
,
,
,
4.0,
,
6.0,
,
,
,
,
,
,
,
,1.0
,
2.0,1.0
,
,0.0
2.0,
,1.0
,
11.0,
,
4.0,0.0
,1.0
,0.0
,
,0.0
,
,
,
1.0,
,
,
,
4.0,
,0.0
,
,0.0
,
,
,0.0
,0.0
,
,0.0
,
4.0,0.0
,
,
,
,0.0
,
,0.0
,
,0.0
1.0,
3.0,
,
4.0,
,
,1.0
,
,
,
,0.0
,
,
2.0,
,0.0
,
,
,
3.0,
,
,
,0.0
,
,0.0
,
,
,
,
,0.0
,
,0.0
,
,
,0.0
,
,1.0
4.0,0.0
,
1.0,
2.0,
,
,
,
3.0,
,0.0
,0.0
5.0,0.0
,
,
3.0,
1.0,
,
,
,
4.0,0.0
,0.0
,
,
,
,
,
3.0,
,
,
,1.0
,
2.0,
,
,0.0
,
,
,0.0
,
,
3.0,
,
5.0,
,
,0.0
,0.0
,
,0.0
,
,
,
,
,
,
2.0,1.0
,
8.0,0.0
,
5.0,
,
,
,
,
,
,
,
5.0,0.0
,
,
3.0,
,
2.0,
3.0,
,1.0
,
,0.0
4.0,
,
,0.0
,
,0.0
,
,
,0.0
,
,
,0.0
4.0,
,
,0.0
,
,1.0
1.0,
3.0,
,
,1.0
,
,
,
,
,
,
,
,
1.0,
,
,0.0
,
,0.0
,
,0.0
,
,0.0
,
,
,0.0
2.0,
,
,
,
,
2.0,
4.0,
,
,
,
,
,
,
,
,0.0
5.0,
1.0,
,
,0.0
2.0,
,
,0.0
4.0,
,
,
1.0,
,
,
,
,
,
,
,
,
,
2.0,0.0
3.0,
,
,
,
,
,
,
,
,
2.0,
,
,
,1.0
,0.0
,
,0.0
,0.0
,0.0
,
4.0,
,
,
,
29.0,1.0
,1.0
,
1.0,
,
,
,
,1.0
,
,
,0.0
,
4.0,
2.0,
,
,
,
,0.0
1.0,
6.0,1.0
,
,
,
,
3.0,
2.0,
,
,
,
,
,
,
3.0,
3.0,
,
,0.0
,
,
,0.0
,1.0
,
,
,0.0
,0.0
1.0,0.0
,
,1.0
,
1.0,
,
,
,
,
,
,
1.0,0.0
2.0,
,
,
7.0,
,
3.0,
,
,
,
,
,
,
,
,
,0.0
,
,
,
,
,
,
,
1.0,
,
,
,
,
11.0,0.0
,0.0
,
,
,0.0
,
,
3.0,
,0.0
,
48.0,
,0.0
,
,
2.0,0.0
,1.0
,0.0
,
,
,
3.0,
,0.0
,
2.0,
,
,
,0.0
,0.0
3.0,
,
5.0,
,
,
4.0,
,
,
,
3.0,
,0.0
,
,
,
,
,
1.0,
,
,0.0
8.0,0.0
,
,
,
,0.0
,
,
1.0,
,0.0
39.0,
,0.0
,
,
,1.0
,0.0
,0.0
,
,
,1.0
,
3.0,0.0
,
,
1.0,
,1.0
,0.0
,0.0
,
4.0,0.0
,
3.0,
,
,
7.0,
,
,
,1.0
,
,
,
,0.0
,
,
,
,
1.0,
,
,
4.0,
42.0,1.0
,
,
,
,
1.0,
3.0,
3.0,
,
,0.0
4.0,
,
2.0,
2.0,1.0
,
,
,
,
,
,
,
,
4.0,
,
,
,
,
,
,
4.0,
,
,
,
,0.0
,
,
,
,
4.0,
,
,
,0.0
4.0,
33.0,
,0.0
,0.0
,
,
,
,
,
3.0,
,
,
,
4.0,
,
,
,0.0
,
,
,
,
,0.0
,0.0
,
,
,0.0
,
,
,
,0.0
,
,
,
,
,
,
,
,
,
3.0,
2.0,
,
,0.0
,
2.0,0.0
4.0,
,
,
,
1.0,0.0
,
,0.0
,1.0
,
,
,
,
,0.0
,
,0.0
2.0,
2.0,
,
,
,
3.0,0.0
,
,
,
4.0,0.0
,
,
,
,
,
,
,
,
,
2.0,
,
,
,
,
,
4.0,
,
,
,
,
,
,
,
,
,
,0.0
2.0,
,0.0
,
,0.0
,
,
4.0,
,0.0
,
,
,
,0.0
,
,
,
,
,
,
3.0,
,
,
1.0,
,
,
,1.0
,
,
,
,
,
,
,0.0
,0.0
,0.0
,0.0
,
,
,
,
,
,
3.0,1.0
,
,0.0
,
,
,1.0
,0.0
,
,
,
,
,0.0
,
6.0,0.0
,
,
,0.0
,
,
,
,
,
1.0,
,
12.0,1.0
,
3.0,0.0
5.0,
,
,
,
,
,0.0
4.0,
,
,
,0.0
,0.0
,
,
,
,0.0
4.0,
,0.0
,
1.0,
4.0,
,0.0
,
,1.0
,
,
,
,
,
,
,
,1.0
,
,0.0
,
,
,
,1.0
,
,0.0
,
,
,
,
,
,
3.0,
,
,
2.0,0.0
4.0,
,
,
,0.0
,
,
3.0,
,
,
,
,
,
,
,
,
,0.0
,
4.0,
,
,
,
,
,
,
,1.0
4.0,
1.0,
2.0,
2.0,
2.0,
,
,
,
,
,
,
,
,0.0
,
,
,
,0.0
,
,
,
,
,
3.0,
3.0,
1.0,
,0.0
13.0,1.0
,0.0
,0.0
,
3.0,
,
,
,1.0
,
3.0,
7.0,
,
,
,
4.0,
,
,
,
,
,
,
4.0,
,
,1.0
,
,
,
,
,
,0.0
,0.0
1.0,
,0.0
,0.0
,
,
12.0,
,0.0
,0.0
,
3.0,
,
,
,
4.0,
,
,
,
2.0,
,
,
2.0,
2.0,
,
,
,0.0
,0.0
,
4.0,
,0.0
,
,
,
,
,0.0
,
3.0,
,
,
,
,0.0
2.0,0.0
1.0,1.0
,
,
,
2.0,
,
,
,
,
,
1.0,
,
2.0,1.0
,0.0
23.0,
2.0,
,
,
,
,0.0
2.0,
,
,
,
,
3.0,1.0
,
,
,
,
,0.0
,
,
,1.0
,
,
,0.0
,0.0
,
,
6.0,
1.0,
,
4.0,
,
,
5.0,
,0.0
,
,
,1.0
,
2.0,1.0
1.0,
,
1.0,0.0
2.0,0.0
1.0,
,
,0.0
4.0,
,
,
,
,
,
1.0,0.0
4.0,
,
,
,
,
,
,0.0
,
,
,
,0.0
,1.0
,
,1.0
1.0,
,
,
,0.0
,0.0
,
,
,1.0
,
2.0,
,
2.0,
,
,
,
,
,
,1.0
,
,
4.0,
,
,
1.0,
,
,
,
,
,
,
1.0,
,
4.0,1.0
,
,
,
,
,
3.0,
,
1.0,
7.0,0.0
,
,
,
,
,0.0
,
4.0,
,
,
,0.0
4.0,
,
,1.0
,0.0
,
,
,
,
,
,
,
,
4.0,
,
3.0,
1.0,
,
3.0,
,
,
,0.0
,0.0
,
1.0,
,
,
,
2.0,0.0
,
2.0,
,
1.0,
,
8.0,
,
7.0,
,
1.0,
1.0,
4.0,
,
3.0,
2.0,
,0.0
1.0,
,
,
,
,
,
,
,
,0.0
,
,
,
,0.0
2.0,
,
5.0,0.0
4.0,
,0.0
,
,
1.0,
,
,0.0
,
,
,
,
,
,
1.0,0.0
1.0,
,
,0.0
,
,
2.0,
,
,
,
,
,
,
,
,
,0.0
,
,
2.0,0.0
,
2.0,
,
,
,1.0
,
,1.0
,
,
,
,
1.0,
,
,
,
,
,
,
,
4.0,
3.0,
,
,
,
,
,
,0.0
,
,
,
,
2.0,1.0
,1.0
,
,
,0.0
3.0,
4.0,
,
2.0,
,
,
,
,0.0
,
1.0,0.0
,
,
4.0,
,
,
,
,
,
2.0,
,
,
1.0,
,
,0.0
3.0,
,
,
,
,
,
,
,0.0
,0.0
,0.0
,
,
,
,
2.0,
,
,1.0
,0.0
,
,
,
,
,
,0.0
13.0,
2.0,0.0
,
3.0,1.0
,
,
,
2.0,
,0.0
,
,0.0
,
,
,
,
,
2.0,
,0.0
,
,
1.0,
3.0,1.0
,0.0
,
,
,
,
,
,
1.0,
2.0,1.0
,
,
,
6.0,
,
,0.0
,
,
,
,
,
,1.0
,0.0
,
,
,0.0
,
,1.0
,
,
4.0,
,
,
1.0,0.0
,
,
,
3.0,
,
,
,
,
,0.0
2.0,
,
,
,
,0.0
,0.0
,0.0
,
,1.0
,
,
,
,
2.0,
,
9.0,
,
,0.0
6.0,
1.0,
1.0,
,
25.0,
4.0,
3.0,1.0
,
,
,
,
,
,
,
,
,
,
,1.0
,
4.0,
4.0,
,1.0
,0.0
,
,0.0
,
,
,
4.0,
,
2.0,1.0
,
,
,
3.0,
,
,
,
,
,
,
,0.0
1.0,0.0
,0.0
,
,
,0.0
,
,1.0
,0.0
3.0,1.0
,1.0
4.0,0.0
,
,
,
,0.0
,
,
,
1.0,
3.0,
,0.0
,1.0
4.0,
3.0,
,
4.0,
,
,
,
1.0,0.0
,1.0
,0.0
,0.0
,0.0
,
4.0,
,0.0
,
,
,
,
,
,
,
,
,
,
,
,
,1.0
4.0,1.0
,
,
,
,
,
,
,0.0
,
2.0,
,
,
,
,
,
,
4.0,
,
10.0,
,
,0.0
,
,
2.0,1.0
,0.0
,
,
,
,
2.0,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,0.0
,1.0
2.0,
,0.0
,
,
,
4.0,
,
,
,0.0
,
,
,
,0.0
,
1.0,
,0.0
6.0,
,
,0.0
2.0,
,
,
,
3.0,
1.0,
,
,0.0
